agent_id,x,y,z,timestep
0,6,4,0,0
0,5,4,0,0
0,4,4,0,1
0,3,4,0,2
0,2,4,0,3
0,3,4,0,4
0,4,4,0,5
0,5,4,0,6
0,6,4,0,7
0,7,4,0,8
0,8,4,0,9
0,9,4,0,10
0,9,3,0,11
0,10,3,0,12
0,11,3,0,13
0,12,3,0,14
0,12,4,0,15
0,12,3,0,16
0,11,3,0,17
0,10,3,0,18
0,9,3,0,19
0,8,3,0,20
0,7,3,0,21
0,6,3,0,22
0,5,3,0,23
0,4,3,0,24
0,3,3,0,25
0,2,3,0,26
0,2,4,0,27
0,3,4,0,28
0,4,4,0,29
0,5,4,0,30
0,6,4,0,31
0,7,4,0,32
0,8,4,0,33
0,9,4,0,34
0,9,3,0,35
0,10,3,0,36
0,11,3,0,37
0,12,3,0,38
0,12,4,0,39
0,12,3,0,40
0,11,3,0,41
0,10,3,0,42
0,9,3,0,43
0,8,3,0,44
0,7,3,0,45
0,6,3,0,46
0,5,3,0,47
0,4,3,0,48
0,3,3,0,49
0,2,3,0,50
0,2,4,0,51
0,3,4,0,52
0,4,4,0,53
0,5,4,0,54
0,6,4,0,55
0,7,4,0,56
0,8,4,0,57
0,9,4,0,58
0,9,3,0,59
0,10,3,0,60
0,11,3,0,61
0,12,3,0,62
0,12,4,0,63
0,12,4,0,64
0,12,3,0,65
0,11,3,0,66
0,10,3,0,67
0,9,3,0,68
0,9,4,0,69
0,9,5,0,70
0,9,6,0,71
0,10,6,0,72
0,11,6,0,73
0,11,5,0,74
0,11,6,0,75
0,10,6,0,76
0,9,6,0,77
0,8,6,0,78
0,7,6,0,79
0,6,6,0,80
0,6,7,0,81
0,6,8,0,82
0,6,9,0,83
0,5,9,0,84
0,4,9,0,85
0,3,9,0,86
0,2,9,0,87
0,2,10,0,88
0,2,11,0,89
0,2,12,0,90
0,3,12,0,91
0,4,12,0,92
0,5,12,0,93
0,6,12,0,94
0,7,12,0,95
0,8,12,0,96
0,9,12,0,97
0,9,11,0,98
0,10,11,0,99
0,11,11,0,100
0,12,11,0,101
0,13,11,0,102
0,14,11,0,103
0,15,11,0,104
0,16,11,0,105
0,17,11,0,106
0,18,11,0,107
0,18,10,0,108
0,18,9,0,109
0,18,8,0,110
0,18,7,0,111
0,18,6,0,112
0,18,5,0,113
0,18,6,0,114
0,19,6,0,115
0,20,6,0,116
0,20,7,0,117
0,21,7,0,118
0,22,7,0,119
0,23,7,0,120
0,24,7,0,121
0,25,7,0,122
0,25,6,0,123
0,25,5,0,124
0,25,4,0,125
0,26,4,0,126
0,25,4,0,127
0,24,4,0,128
0,23,4,0,129
0,22,4,0,130
0,21,4,0,131
0,21,5,0,132
0,21,6,0,133
0,20,6,0,134
0,19,6,0,135
0,18,6,0,136
0,17,6,0,137
0,16,6,0,138
0,16,7,0,139
0,16,8,0,140
0,16,9,0,141
0,16,10,0,142
0,16,11,0,143
0,16,12,0,144
0,16,11,0,145
0,17,11,0,146
0,18,11,0,147
0,19,11,0,148
0,20,11,0,149
0,21,11,0,150
0,22,11,0,151
0,23,11,0,152
0,24,11,0,153
0,25,11,0,154
0,25,10,0,155
0,25,9,0,156
0,25,8,0,157
0,25,7,0,158
0,25,6,0,159
0,25,5,0,160
0,25,4,0,161
0,26,4,0,162
0,25,4,0,163
0,24,4,0,164
0,23,4,0,165
0,22,4,0,166
0,21,4,0,167
0,21,5,0,168
0,21,6,0,169
0,20,6,0,170
0,19,6,0,171
0,18,6,0,172
0,17,6,0,173
0,16,6,0,174
0,15,6,0,175
0,15,5,0,176
0,15,6,0,177
0,14,6,0,178
0,14,7,0,179
0,13,7,0,180
0,12,7,0,181
0,11,7,0,182
0,10,7,0,183
0,9,7,0,184
0,8,7,0,185
0,7,7,0,186
0,6,7,0,187
0,6,8,0,188
0,6,9,0,189
0,6,10,0,190
0,6,11,0,191
0,6,12,0,192
0,6,13,0,193
0,6,14,0,194
0,6,15,0,195
0,6,16,0,196
0,6,17,0,197
0,5,17,0,198
0,4,17,0,199
1,6,12,0,0
1,5,12,0,0
1,4,12,0,1
1,3,12,0,2
1,2,12,0,3
1,3,12,0,4
1,4,12,0,5
1,5,12,0,6
1,6,12,0,7
1,7,12,0,8
1,8,12,0,9
1,9,12,0,10
1,9,11,0,11
1,10,11,0,12
1,11,11,0,13
1,11,12,0,14
1,11,11,0,15
1,10,11,0,16
1,9,11,0,17
1,8,11,0,18
1,7,11,0,19
1,6,11,0,20
1,5,11,0,21
1,4,11,0,22
1,3,11,0,23
1,2,11,0,24
1,2,12,0,25
1,3,12,0,26
1,4,12,0,27
1,5,12,0,28
1,6,12,0,29
1,7,12,0,30
1,8,12,0,31
1,9,12,0,32
1,9,11,0,33
1,10,11,0,34
1,11,11,0,35
1,11,10,0,36
1,11,9,0,37
1,11,8,0,38
1,11,7,0,39
1,11,6,0,40
1,11,5,0,41
1,11,6,0,42
1,10,6,0,43
1,9,6,0,44
1,8,6,0,45
1,7,6,0,46
1,6,6,0,47
1,6,7,0,48
1,6,8,0,49
1,6,9,0,50
1,5,9,0,51
1,4,9,0,52
1,3,9,0,53
1,2,9,0,54
1,2,10,0,55
1,2,11,0,56
1,2,12,0,57
1,3,12,0,58
1,4,12,0,59
1,5,12,0,60
1,6,12,0,61
1,7,12,0,62
1,8,12,0,63
1,9,12,0,64
1,9,13,0,65
1,10,13,0,66
1,11,13,0,67
1,11,14,0,68
1,11,15,0,69
1,11,16,0,70
1,11,17,0,71
1,11,18,0,72
1,11,19,0,73
1,11,20,0,74
1,11,21,0,75
1,11,22,0,76
1,11,23,0,77
1,11,24,0,78
1,11,25,0,79
1,11,26,0,80
1,11,25,0,81
1,10,25,0,82
1,9,25,0,83
1,8,25,0,84
1,7,25,0,85
1,6,25,0,86
1,5,25,0,87
1,4,25,0,88
1,3,25,0,89
1,2,25,0,90
1,2,26,0,91
1,3,26,0,92
1,4,26,0,93
1,5,26,0,94
1,6,26,0,95
1,7,26,0,96
1,8,26,0,97
1,9,26,0,98
1,9,25,0,99
1,10,25,0,100
1,11,25,0,101
1,12,25,0,102
1,13,25,0,103
1,13,26,0,104
1,13,25,0,105
1,12,25,0,106
1,11,25,0,107
1,10,25,0,108
1,9,25,0,109
1,8,25,0,110
1,7,25,0,111
1,6,25,0,112
1,5,25,0,113
1,4,25,0,114
1,3,25,0,115
1,2,25,0,116
1,2,26,0,117
1,3,26,0,118
1,4,26,0,119
1,5,26,0,120
1,6,26,0,121
1,7,26,0,122
1,8,26,0,123
1,9,26,0,124
1,9,25,0,125
1,10,25,0,126
1,11,25,0,127
1,12,25,0,128
1,13,25,0,129
1,14,25,0,130
1,15,25,0,131
1,16,25,0,132
1,16,26,0,133
1,16,27,0,134
1,15,27,0,135
1,14,27,0,136
1,13,27,0,137
1,12,27,0,138
1,11,27,0,139
1,10,27,0,140
1,9,27,0,141
1,8,27,0,142
1,7,27,0,143
1,6,27,0,144
1,5,27,0,145
1,4,27,0,146
1,3,27,0,147
1,2,27,0,148
1,2,26,0,149
1,3,26,0,150
1,4,26,0,151
1,5,26,0,152
1,6,26,0,153
1,7,26,0,154
1,8,26,0,155
1,9,26,0,156
1,9,25,0,157
1,10,25,0,158
1,11,25,0,159
1,12,25,0,160
1,13,25,0,161
1,14,25,0,162
1,15,25,0,163
1,16,25,0,164
1,17,25,0,165
1,18,25,0,166
1,19,25,0,167
1,19,24,0,168
1,19,23,0,169
1,19,22,0,170
1,19,21,0,171
1,19,20,0,172
1,19,19,0,173
1,19,20,0,174
1,20,20,0,175
1,21,20,0,176
1,22,20,0,177
1,23,20,0,178
1,24,20,0,179
1,25,20,0,180
1,25,21,0,181
1,25,22,0,182
1,25,23,0,183
1,25,24,0,184
1,25,25,0,185
1,26,25,0,186
1,25,25,0,187
1,24,25,0,188
1,23,25,0,189
1,22,25,0,190
1,21,25,0,191
1,20,25,0,192
1,19,25,0,193
1,18,25,0,194
1,17,25,0,195
1,17,26,0,196
1,17,25,0,197
1,18,25,0,198
1,19,25,0,199
2,6,20,0,0
2,5,20,0,0
2,4,20,0,1
2,3,20,0,2
2,2,20,0,3
2,3,20,0,4
2,4,20,0,5
2,5,20,0,6
2,6,20,0,7
2,7,20,0,8
2,8,20,0,9
2,9,20,0,10
2,10,20,0,11
2,11,20,0,12
2,12,20,0,13
2,13,20,0,14
2,14,20,0,15
2,15,20,0,16
2,16,20,0,17
2,17,20,0,18
2,18,20,0,19
2,18,19,0,20
2,18,19,0,21
2,18,20,0,22
2,17,20,0,23
2,16,20,0,24
2,15,20,0,25
2,14,20,0,26
2,14,21,0,27
2,14,22,0,28
2,14,23,0,29
2,14,24,0,30
2,14,25,0,31
2,14,26,0,32
2,14,25,0,33
2,15,25,0,34
2,16,25,0,35
2,17,25,0,36
2,18,25,0,37
2,19,25,0,38
2,20,25,0,39
2,21,25,0,40
2,22,25,0,41
2,23,25,0,42
2,24,25,0,43
2,25,25,0,44
2,26,25,0,45
2,26,26,0,46
2,27,26,0,47
2,27,25,0,48
2,27,26,0,49
2,26,26,0,50
2,25,26,0,51
2,24,26,0,52
2,23,26,0,53
2,22,26,0,54
2,21,26,0,55
2,21,25,0,56
2,20,25,0,57
2,19,25,0,58
2,18,25,0,59
2,17,25,0,60
2,17,24,0,61
2,17,23,0,62
2,17,22,0,63
2,17,21,0,64
2,17,20,0,65
2,17,19,0,66
2,17,18,0,67
2,17,17,0,68
2,17,16,0,69
2,17,15,0,70
2,17,14,0,71
2,16,14,0,72
2,15,14,0,73
2,15,13,0,74
2,15,12,0,75
2,15,11,0,76
2,15,10,0,77
2,15,9,0,78
2,15,8,0,79
2,15,7,0,80
2,15,6,0,81
2,15,5,0,82
2,15,5,0,83
2,15,6,0,84
2,14,6,0,85
2,13,6,0,86
2,12,6,0,87
2,11,6,0,88
2,10,6,0,89
2,9,6,0,90
2,9,5,0,91
2,9,4,0,92
2,9,3,0,93
2,10,3,0,94
2,11,3,0,95
2,12,3,0,96
2,12,4,0,97
2,12,3,0,98
2,11,3,0,99
2,10,3,0,100
2,9,3,0,101
2,8,3,0,102
2,7,3,0,103
2,6,3,0,104
2,6,4,0,105
2,6,5,0,106
2,6,6,0,107
2,6,7,0,108
2,6,8,0,109
2,6,9,0,110
2,6,10,0,111
2,6,11,0,112
2,6,12,0,113
2,6,13,0,114
2,6,14,0,115
2,6,15,0,116
2,6,16,0,117
2,6,17,0,118
2,6,18,0,119
2,6,19,0,120
2,6,20,0,121
2,6,21,0,122
2,6,22,0,123
2,6,23,0,124
2,6,24,0,125
2,6,25,0,126
2,5,25,0,127
2,4,25,0,128
2,3,25,0,129
2,2,25,0,130
2,2,26,0,131
2,3,26,0,132
2,4,26,0,133
2,5,26,0,134
2,6,26,0,135
2,7,26,0,136
2,8,26,0,137
2,9,26,0,138
2,9,25,0,139
2,10,25,0,140
2,11,25,0,141
2,12,25,0,142
2,13,25,0,143
2,14,25,0,144
2,15,25,0,145
2,16,25,0,146
2,17,25,0,147
2,18,25,0,148
2,18,24,0,149
2,18,23,0,150
2,18,22,0,151
2,18,21,0,152
2,18,20,0,153
2,18,19,0,154
2,18,18,0,155
2,18,17,0,156
2,18,16,0,157
2,18,15,0,158
2,18,14,0,159
2,18,13,0,160
2,18,12,0,161
2,18,11,0,162
2,18,10,0,163
2,18,9,0,164
2,18,8,0,165
2,18,7,0,166
2,18,6,0,167
2,18,5,0,168
2,18,6,0,169
2,19,6,0,170
2,19,5,0,171
2,19,6,0,172
2,20,6,0,173
2,21,6,0,174
2,22,6,0,175
2,23,6,0,176
2,24,6,0,177
2,25,6,0,178
2,25,5,0,179
2,25,4,0,180
2,26,4,0,181
2,25,4,0,182
2,24,4,0,183
2,23,4,0,184
2,22,4,0,185
2,21,4,0,186
2,21,5,0,187
2,21,6,0,188
2,20,6,0,189
2,19,6,0,190
2,18,6,0,191
2,18,7,0,192
2,18,8,0,193
2,18,9,0,194
2,18,10,0,195
2,18,11,0,196
2,18,12,0,197
2,18,13,0,198
2,17,13,0,199
3,18,12,0,0
3,19,12,0,0
3,20,12,0,1
3,21,12,0,2
3,22,12,0,3
3,23,12,0,4
3,24,12,0,5
3,25,12,0,6
3,25,13,0,7
3,25,14,0,8
3,25,15,0,9
3,25,16,0,10
3,25,17,0,11
3,25,18,0,12
3,25,19,0,13
3,25,20,0,14
3,25,21,0,15
3,25,22,0,16
3,25,23,0,17
3,25,24,0,18
3,25,25,0,19
3,26,25,0,20
3,25,25,0,21
3,24,25,0,22
3,23,25,0,23
3,23,24,0,24
3,23,23,0,25
3,23,22,0,26
3,23,21,0,27
3,23,20,0,28
3,23,19,0,29
3,23,18,0,30
3,23,17,0,31
3,23,16,0,32
3,23,15,0,33
3,23,14,0,34
3,23,13,0,35
3,23,12,0,36
3,23,11,0,37
3,23,10,0,38
3,23,9,0,39
3,23,8,0,40
3,23,7,0,41
3,22,7,0,42
3,21,7,0,43
3,21,6,0,44
3,21,5,0,45
3,21,4,0,46
3,21,3,0,47
3,20,3,0,48
3,19,3,0,49
3,18,3,0,50
3,17,3,0,51
3,16,3,0,52
3,15,3,0,53
3,14,3,0,54
3,13,3,0,55
3,13,4,0,56
3,13,3,0,57
3,14,3,0,58
3,15,3,0,59
3,16,3,0,60
3,17,3,0,61
3,18,3,0,62
3,19,3,0,63
3,20,3,0,64
3,21,3,0,65
3,22,3,0,66
3,23,3,0,67
3,24,3,0,68
3,25,3,0,69
3,26,3,0,70
3,26,4,0,71
3,26,4,0,72
3,26,3,0,73
3,27,3,0,74
3,27,4,0,75
3,27,3,0,76
3,26,3,0,77
3,25,3,0,78
3,24,3,0,79
3,23,3,0,80
3,22,3,0,81
3,21,3,0,82
3,21,4,0,83
3,21,5,0,84
3,21,6,0,85
3,20,6,0,86
3,19,6,0,87
3,18,6,0,88
3,17,6,0,89
3,17,5,0,90
3,17,6,0,91
3,18,6,0,92
3,19,6,0,93
3,20,6,0,94
3,21,6,0,95
3,22,6,0,96
3,23,6,0,97
3,24,6,0,98
3,25,6,0,99
3,25,5,0,100
3,25,4,0,101
3,26,4,0,102
3,26,3,0,103
3,27,3,0,104
3,27,4,0,105
3,27,4,0,106
